#{"t_start": 1735350997.6457891, "env_id": "Swimmer-v5"}
r,l,t
89.706796,1000,3417.822241
88.949711,1000,3422.621236
88.318817,1000,3426.603663
83.604281,1000,3431.499523
98.273974,1000,3435.631964
87.221581,1000,3440.391101
89.828656,1000,3444.371433
92.590974,1000,3449.029633
87.673051,1000,3452.99085
88.805315,1000,3457.656672
91.497738,1000,3461.642293
90.900788,1000,3466.330039
92.609858,1000,3470.395972
92.897056,1000,3475.202473
90.570476,1000,3479.259189
88.512706,1000,3484.057625
94.195855,1000,3488.125566
91.086223,1000,3492.881776
101.542826,1000,3496.883628
90.214496,1000,3500.958309
87.137298,1000,3505.810323
84.274373,1000,3509.881349
92.344465,1000,3514.68229
95.231101,1000,3518.65564
92.476582,1000,3523.305518
91.125082,1000,3527.255487
92.707252,1000,3531.921222
89.320309,1000,3535.882391
92.911484,1000,3540.601653
94.534857,1000,3544.665097
89.816747,1000,3549.471069
86.014761,1000,3553.536107
93.512568,1000,3558.354769
96.388557,1000,3562.412069
94.187651,1000,3567.169612
89.012204,1000,3571.234001
95.937759,1000,3576.117663
94.152175,1000,3580.18965
97.405787,1000,3585.002398
94.395273,1000,3588.95674
88.197267,1000,3593.635917
94.33008,1000,3597.57068
91.859259,1000,3602.183635
90.688157,1000,3606.112581
92.647636,1000,3610.738381
92.147198,1000,3614.769249
91.819602,1000,3619.554547
94.079414,1000,3623.568265
89.239489,1000,3628.320222
93.387284,1000,3632.347498
91.020645,1000,3637.058851
89.876557,1000,3641.018929
96.730786,1000,3645.853523
92.270791,1000,3649.877716
94.457344,1000,3654.672234
94.127808,1000,3658.612928
90.47086,1000,3663.237713
89.404767,1000,3667.143027
93.356163,1000,3671.756922
93.372913,1000,3675.646001
89.349895,1000,3680.30581
83.15122,1000,3684.19911
85.520176,1000,3688.19248
90.846997,1000,3692.957409
91.477527,1000,3696.970004
89.367836,1000,3701.710441
94.30054,1000,3705.725043
86.230158,1000,3710.500559
86.091229,1000,3714.407997
83.646648,1000,3719.18919
84.45771,1000,3723.220233
88.838456,1000,3728.010393
90.776555,1000,3732.022584
89.800447,1000,3736.722662
84.639369,1000,3740.637785
96.034811,1000,3745.23455
86.840332,1000,3749.1273
91.420223,1000,3753.728058
89.573454,1000,3757.661833
89.223784,1000,3762.292755
91.486855,1000,3766.28515
90.005182,1000,3771.004798
88.6448,1000,3775.020856
93.138241,1000,3779.747983
89.856597,1000,3783.762845
88.990467,1000,3788.504733
87.68018,1000,3792.42672
88.394441,1000,3797.243394
90.038398,1000,3801.26713
88.556065,1000,3805.969059
89.408763,1000,3809.870577
92.546545,1000,3814.472409
89.333051,1000,3818.354132
86.159819,1000,3822.940917
86.064447,1000,3826.865477
86.399648,1000,3831.464168
83.695435,1000,3835.455851
87.570366,1000,3840.211526
90.615845,1000,3844.216558
89.246685,1000,3848.949625
89.473117,1000,3852.96972
95.459854,1000,3857.733129
91.053124,1000,3861.64131
84.541208,1000,3866.46353
87.016146,1000,3870.466562
90.797588,1000,3874.485195
91.65157,1000,3879.214583
89.801895,1000,3883.113985
91.631358,1000,3887.709823
92.680065,1000,3891.597489
92.659612,1000,3896.194079
86.631615,1000,3900.086417
92.558032,1000,3904.725478
85.823797,1000,3908.685268
93.622442,1000,3913.443783
94.089833,1000,3917.44304
92.888474,1000,3922.201856
90.202849,1000,3926.196424
93.459003,1000,3930.970384
93.563005,1000,3934.876787
88.959585,1000,3939.676635
93.106903,1000,3943.683732
93.016554,1000,3948.462739
90.864675,1000,3952.383335
87.659471,1000,3957.029369
92.452044,1000,3960.897789
93.39318,1000,3965.499205
85.212457,1000,3969.38032
88.877855,1000,3974.021435
90.867564,1000,3977.905652
89.50965,1000,3982.655946
89.008958,1000,3986.656739
90.617367,1000,3991.391284
88.625734,1000,3995.398907
87.957363,1000,4000.139622
93.012335,1000,4004.147054
88.807514,1000,4008.815792
90.362723,1000,4012.822173
89.166291,1000,4017.594805
85.367326,1000,4021.609966
89.244881,1000,4026.279611
87.566683,1000,4030.186735
93.354043,1000,4034.777815
83.856773,1000,4038.646621
86.797106,1000,4043.255121
88.50495,1000,4047.154643
90.845914,1000,4051.832049
89.710671,1000,4055.863355
90.002249,1000,4059.849082
83.92696,1000,4064.619424
82.19811,1000,4068.622872
90.735546,1000,4073.411244
84.217477,1000,4077.3168
88.033411,1000,4082.041821
90.61286,1000,4086.049687
88.293458,1000,4090.835181
83.688857,1000,4094.824492
90.278629,1000,4099.511806
91.445558,1000,4103.418006
83.851539,1000,4108.022255
88.59595,1000,4111.895259
87.893296,1000,4116.496604
89.379497,1000,4120.412117
88.159021,1000,4125.000684
89.034256,1000,4128.973507
86.149926,1000,4133.750277
86.930798,1000,4137.734546
89.616288,1000,4142.497363
86.773803,1000,4146.505109
88.956789,1000,4151.244882
78.109472,1000,4155.155695
86.346835,1000,4159.962565
86.173162,1000,4164.034418
83.17767,1000,4168.760697
90.419138,1000,4172.662656
86.77543,1000,4177.255016
89.411854,1000,4181.133495
91.105236,1000,4185.727533
86.57019,1000,4189.640315
90.132415,1000,4194.245179
85.532085,1000,4198.226696
91.2133,1000,4202.972004
85.809381,1000,4206.974148
86.996732,1000,4211.724844
87.708064,1000,4215.728753
85.8881,1000,4220.484891
89.853743,1000,4224.397592
91.599411,1000,4229.222239
86.701119,1000,4233.22696
87.782528,1000,4238.007875
89.158166,1000,4241.9675
87.77961,1000,4245.868151
89.10332,1000,4250.469676
91.367409,1000,4254.341319
90.851973,1000,4258.933501
85.567853,1000,4262.830063
88.631903,1000,4267.437622
87.857386,1000,4271.444544
86.202305,1000,4276.221529
85.862898,1000,4280.208716
84.0402,1000,4284.977427
88.680782,1000,4288.987075
86.782972,1000,4293.702382
89.699054,1000,4297.657443
86.697321,1000,4302.469085
88.778646,1000,4306.452506
88.625817,1000,4311.225722
88.797073,1000,4315.107868
85.244712,1000,4319.744385
86.809877,1000,4323.625049
89.817085,1000,4328.214898
83.796693,1000,4332.101128
87.925156,1000,4336.731871
93.080346,1000,4340.652713
87.591463,1000,4345.420373
83.979969,1000,4349.415196
83.096861,1000,4354.163905
88.120049,1000,4358.174087
83.247399,1000,4362.934737
89.320662,1000,4366.859113
86.705726,1000,4371.616672
86.348692,1000,4375.628489
86.786519,1000,4380.420437
90.004565,1000,4384.410863
86.685326,1000,4389.042223
85.99828,1000,4392.944155
87.385063,1000,4397.535576
85.791434,1000,4401.421757
86.423038,1000,4406.014393
89.247739,1000,4409.940194
92.478165,1000,4414.604432
91.028926,1000,4418.614894
85.691683,1000,4422.604929
88.880841,1000,4427.37956
88.417343,1000,4431.368958
84.917764,1000,4436.139528
89.470487,1000,4440.096578
91.243245,1000,4444.805421
92.013822,1000,4448.802274
92.521641,1000,4453.616842
88.59289,1000,4457.603959
93.488752,1000,4462.299419
88.719702,1000,4466.205633
85.835147,1000,4470.795797
88.08973,1000,4474.681244
84.322332,1000,4479.286246
89.835463,1000,4483.195964
88.341525,1000,4487.801626
88.626211,1000,4491.801272
89.568222,1000,4496.553315
84.424206,1000,4500.546134
92.070776,1000,4505.300933
90.01976,1000,4509.313467
87.12277,1000,4514.084215
84.788007,1000,4517.991659
85.181493,1000,4522.756361
85.501653,1000,4526.771552
91.218349,1000,4531.553517
92.390409,1000,4535.541691
87.181602,1000,4540.156682
94.072472,1000,4544.064856
