#{"t_start": 1735350997.7479322, "env_id": "Hopper-v5"}
r,l,t
59.943535,19,82.859409
55.132181,16,82.932354
57.61498,16,83.009488
52.982122,10,83.053544
57.74507,39,83.21934
51.737827,10,83.26131
54.701458,15,83.324729
73.932331,31,83.454456
59.956877,20,83.547697
54.677834,11,83.596629
64.891005,22,83.690302
62.817453,21,83.781939
48.287123,9,83.820564
54.71948,15,83.884342
62.976162,23,83.981487
63.174363,40,84.157076
63.719981,21,84.246912
57.984653,13,84.302622
49.689199,11,84.348659
55.821453,15,84.412629
56.098284,13,84.47053
66.10215,26,84.58153
60.54075,18,84.662698
54.582381,9,84.703413
74.731297,39,84.876686
59.272471,17,84.952429
59.636297,16,85.022204
46.22642,8,85.058102
62.89752,41,85.241345
73.9973,31,85.379497
68.159583,24,85.481474
51.487338,11,85.52809
61.025368,20,85.613342
61.850877,21,85.702464
60.824109,20,85.788502
63.058601,23,85.890549
58.148371,22,85.987282
51.215836,13,86.042676
64.605277,23,86.140465
54.158427,14,86.199601
49.659742,9,86.23797
73.532055,30,86.366049
59.669969,19,86.449929
72.466263,39,86.621246
59.648129,19,86.70525
49.624812,9,86.744846
50.104667,9,86.785398
61.833198,21,86.879068
71.797261,30,87.013283
48.937968,11,87.061851
55.582042,14,87.123222
52.970034,14,87.181684
56.692382,11,87.228804
56.959399,14,87.288334
58.242023,18,87.364393
49.950286,11,87.411487
69.479618,40,87.585203
50.31681,11,87.634318
62.382344,22,87.729605
52.31767,13,87.78493
79.918061,38,87.946381
49.163861,10,87.988595
58.454331,15,88.051991
64.794809,22,88.148286
50.677751,11,88.195622
55.041262,14,88.257082
64.129463,22,88.360884
77.989039,34,88.509597
54.357365,15,88.575755
55.223366,14,88.63777
56.454718,14,88.699932
65.826344,41,89.656676
57.237399,18,89.733645
67.815463,26,89.847052
62.506923,20,89.941749
51.883263,9,89.981489
74.329016,30,90.114618
59.197961,18,90.196782
60.815389,20,90.28612
51.332614,11,90.335745
61.201942,21,90.434052
67.624001,25,90.544318
62.140431,22,90.637964
80.464781,35,90.789186
48.874211,10,90.832677
53.256779,10,90.874927
67.482272,25,90.985871
53.445964,14,91.04835
51.897138,13,91.10813
71.808719,30,91.23666
75.66898,32,91.373142
52.338439,14,91.432737
49.23444,10,91.47546
66.415963,25,91.585886
85.479486,36,91.742504
75.563533,32,91.87924
46.509117,9,91.918934
55.894895,13,91.976126
59.102443,17,92.050871
53.731927,10,92.093924
89.459143,40,92.265173
79.064306,35,92.419205
56.298299,15,92.483016
64.709723,20,92.567758
74.131308,39,92.738735
79.357955,39,92.909457
68.26283,41,93.090276
57.241645,18,93.17056
52.299973,12,93.223694
74.2084,41,93.404548
59.201989,18,93.480772
62.105635,20,93.565681
66.307532,24,93.667538
77.635928,39,93.837215
59.253885,18,93.917128
60.548507,15,93.982795
68.868446,25,94.09104
54.683323,14,94.151878
58.144813,14,94.212087
67.979346,25,94.320791
55.956021,9,94.360492
72.687499,30,94.494989
54.784651,16,94.565966
58.505382,18,94.64344
57.317961,17,94.71624
51.078325,10,94.760002
61.595062,22,94.863651
72.676816,31,94.99673
56.159229,16,95.064743
67.801042,19,95.146915
52.092973,12,95.200015
61.960366,21,95.295158
69.052635,26,95.405699
69.675348,27,95.522714
68.01298,25,95.637126
64.016129,23,95.73548
67.64961,24,95.837095
60.387127,20,95.922022
76.820031,39,96.091992
52.910637,11,96.140542
60.237426,18,96.220522
54.968971,16,96.290229
52.929926,14,96.355012
69.131598,27,96.478146
56.767665,18,96.557682
56.126244,15,96.624153
65.074115,27,96.743706
63.276855,20,96.834408
52.882836,15,96.89812
52.02845,12,96.949193
63.112298,23,97.0474
57.46995,17,97.11994
51.631107,10,97.162515
67.064708,26,97.277482
53.666963,13,97.334892
50.805732,13,97.39268
58.576498,20,97.477585
83.042303,38,97.63909
48.864438,10,97.68183
54.396789,16,97.749759
59.246734,20,97.837359
64.767138,24,97.943578
59.907112,18,98.020657
67.041668,41,98.196912
53.299449,16,98.267088
55.917715,16,98.337945
78.311431,34,98.482708
60.724061,21,99.354265
76.417468,40,99.526459
60.902287,39,99.699823
53.028617,14,99.761783
52.219002,12,99.81496
49.984833,11,99.863028
62.840791,23,99.96423
54.0855,15,100.02991
60.165083,17,100.105452
59.797172,19,100.189403
61.683446,20,100.277309
61.233477,23,100.379436
54.035348,14,100.44127
67.15087,24,100.543613
53.271301,10,100.586164
50.659333,10,100.628808
58.681487,17,100.704156
80.254014,37,100.866501
77.393163,38,101.032603
52.207772,12,101.083171
60.114809,19,101.164046
48.428717,10,101.20709
54.156292,12,101.263267
52.443041,14,101.328453
56.103372,16,101.398319
61.784339,22,101.491921
76.873292,36,101.650564
61.786922,20,101.73882
67.732107,23,101.835993
74.427817,39,102.001225
60.872727,22,102.094711
66.744362,27,102.21412
73.408191,31,102.349544
57.627015,17,102.424165
56.831711,16,102.49875
73.867133,30,102.628295
53.73752,14,102.687983
62.026844,20,102.773813
64.214373,20,102.865144
45.799594,8,102.905245
59.606486,16,102.976498
79.007855,36,103.135432
50.752441,8,103.169069
49.008356,11,103.21606
86.67584,40,103.390924
61.615563,23,103.493018
53.529803,16,103.561269
26.596135,40,103.732722
59.34677,19,103.816736
49.315654,10,103.861271
64.238495,20,103.946749
54.886677,11,103.993515
60.395434,19,104.074148
71.687134,40,104.244334
62.797719,21,104.337112
54.480314,13,104.39276
51.189275,13,104.447771
51.019819,10,104.490392
